Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906539,40284877,Back,FALSE,"BACK: #5 Future Assured (WIN) (Rated at $2.00) 

ID23 Pacers Heat 1 Mile:

Future Assured is a brilliant miler capable of running slick sectionals on the front end. He has good gate speed and should be stamped urgent to find the front within 200-300m of the start. At his best Future Assured will go close to breaking 1.50 for the mile. 

Rock N Roll Doo looks the clear and present danger, he must overcome barrier 7 and a breeze trip to prevail.

Spirit Of St Louis draws particularly awkward. The camp will think long and hard about their tactics. Maps 4 pegs if he stays fence but the prospect of easing at the start and coming wide on the track must be unappealing as well.
",5. Future Assured,1,2.2,1.2,1.2,-1
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906542,39867297,Back,FALSE,"BACK: #1 Classie Washington (Rated at $1.80) 

ID23 Pacers Heat 2 Mile:

Most likely map here is Captain Shuffles on the front end, Classie Washington in the trail and Better Eclipse breeze or 1-1. Betterzippit is first up since the QLD Winter Carnival and has two trials under his belt.

Classie Washinghton is in career best form and could not have drawn a better barrier. His best racing pattern is to be camped on speed off a helmet, this looks a perfect set up to be able to run top 3. 

Better Eclipse is the class runner of the field and can win with any race shape, however odds on looks short enough.
",1. Classie Washington,0,5.33,-1,-1,0.23
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906545,38247327,Back,FALSE,"BACK: #2 Deus Ex (PLACE) (Rated at $2.00) 

ID23 Pacers Heat 3 Mile:

QLD Star Pacer Leap To Fame dominates this heat, one for all multis.

Deus Ex will cross Make Mine Memphis and has enough speed to keep out Helluva who is drawn immediately beside him, once on the front end he can release Leap To Fame and sit in the pocket trail. Looks a solid place prospect over the sprint trip from the good barrier.
",2. Deus Ex,0,32.29,-1,-1,0.03
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906546,38247327,Back,FALSE,"Deus Ex looks the be the one to cross then take cover on the star of the series, Leap To Fame. So a PLACE bet on Deus Ex. 
",2. Deus Ex,1,1.7,0.7,0.7,-1
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906548,3889295,Back,FALSE,"Hoping they do not over do it early and that Turn It Up can cross without over taxing itself, then take a sit on Swayzee. So PLACE bet on Turn It Up.


",5. Turn It Up,0,13.33,-1,-1,0.08
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906548,39368563,Back,FALSE,"Hoping they do not over do it early and that Turn It Up can cross without over taxing itself, then take a sit on Swayzee. So PLACE bet on Turn It Up.


",2. Swayzee,1,1.19,0.19,0.19,-1
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906551,24553586,Lay,FALSE,"LAY: #3 Hatchback (PLACE) (Up to $2.80) 

ID23 Trot Heat 2 Mile:

This race will be dominated by the star mare Queen Elida, she is nigh unbeatable over the short course and is one for all multis.

Hatchback is a very fast beginner who may very well cross, but Sugarinspice will be doing everything in her power to kick through and keep him out. This race has depth away from the favourite, happy to lay Hatchback on this basis.
",3. Hatchback,0,301.9,0,-1,0
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906551,38744577,Back,FALSE,"Keen to back Plymouth Chubb to PLACE, will get to the line hard with an ounce of luck.  ",8. Plymouth Chubb,1,17.03,16.03,16.03,-1
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906554,11546192,Back,FALSE,"BACK: #8 Maori Law (Rated at $1.80)

ID23 Trot Heat 3 Mile:

Series favourite Just Believe dominates this heat from the perfect barrier, another for the multis.

Maori Law is two starts back from coming out of retirement. He was solid to the line in his last race start, holding his ground in a fast last half. He could not have drawn better to open his Inter campaign, looks a clear top 3 hope with the perfect trip.

",8. Maori Law,0,36.69,-1,-1,0.03
1/12/2023,Harness,QLD,Albion Park,Ryan Spice,221906557,39297600,Back,FALSE,"BACK: #7 Big Skewy (WIN) (Rated at $2.00)

Up To NR90 Pace 2138m $21k:

Big Skewy is airborne. Last start performance was off the charts when second to Classie Washington in 1.52.6 from the chair over the middle trip. He can bully to the front tonight and say catch me if you can.


",7. Big Skewy,1,2.65,1.65,1.65,-1
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906633,45192892,Back,FALSE,"BACK: #2 Me Flash (WIN) at $3.00+ 

An absolute tragedy beaten last week was Me Flash and he is low flying at the moment so have to stick with him. A very strong type that can get the job done.",2. Me Flash,0,5.05,-1,-1,0.25
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906636,28646811,Lay,TRUE,"LAY (WIN) #1 Longreach Bay at up to $3.60

As good as he was in front last time I expect there to be a lot more pressure come Longreach Bay's way here and he can be very vulnerable the last 50M as a result.",1. Longreach Bay,0,2.92,0.52,-1,0.52
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906636,36408768,Back,FALSE,"BACK: #2 American Arma (WIN) at $3.30+

American Arma gets a beautiful run here in transit and can get over the top of them late, looks to be very good speed.


",2. American Arma,0,3.12,-1,-1,0.47
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906639,6032896,Back,TRUE,"BACK: #5 Machnificent (WNI) at $2.80+

Expecting Imafivestar General and Hillview Bondi to go at it a fair way from home here which will allow Machnificent the last look and he will savage the line late.",5. Machnificent,0,2.89,-1,-1,0.53
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906642,58856053,Back,FALSE,"BACK: #11 Paul Edward (WIN AND PLACE) for $8.00 win and $2.20+ place 

Looks to be a bit of pressure up front here so think Paul Edward can be the beneficiary of that off a soft trip.

",11. Paul Edward,0,19,-1,-1,0.06
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906642,63342732,Back,FALSE,"SAVE: #12 Major Perry at $6.00+ 
",12. Major Perry,0,14.6,-1,-1,0.07
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906645,39395807,Back,FALSE,"BACK: #2 Whos The Dad (PLACE) at $3.30+ 

Expecting Whos The Dad to get a beautiful run here at cricket score odds and he can run into a hole as a result.


",2. Whos The Dad,0,63.8,-1,-1,0.02
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906648,38605568,Back,FALSE,"BACK: #9 Sovrana (WIN) at $10+

Rumour Has It has the ability but first up for a long time and I'm happy to be with a  couple at odds with fitness edge to get over the top late.",9. Sovrana,0,11.01,-1,-1,0.1
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906648,42158375,Back,FALSE,SAVE: #10 Alta Queen at $12+ ,10. Alta Queen,0,26.91,-1,-1,0.04
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906651,48617227,Back,FALSE,"BACK: #4 Sister Cherie (WIN) 

Very even bunch of mares here but Sister Cherie continues on her upward trend and draws well enough to get a nice run up on speed.


",4. Sister Cherie,1,2.52,1.52,1.52,-1
1/12/2023,Harness,WA,Gloucester Park,Scott Hill,221906657,49075837,Back,FALSE,"BACK: #10 Lusaka (WIN) at $2.20+ 

Massive drop in grade for Lusaka here and I expect his class to get him home.
",10. Lusaka,0,2.4,-1,-1,0.71
1/12/2023,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,221906124,9276092,Back,FALSE,"Back R3 | #5 Stormy Grey

Rated career high when winning over 2520 at Cranbourne last prep and should be fitter 2 runs back from a spell. ",5. Stormy Grey,0,4.4,-1,-1,0.29
1/12/2023,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,221906140,63363630,Back,FALSE,"Back R5 | #5 Fullproof

I'd expect him to improve off previous run tonight.",5. Fullproof,1,2.5,1.5,1.5,-1
1/12/2023,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,221906164,63363638,Back,FALSE,"Back R8 | #1 Miss Icelandic

Miss Icelandic raced well over this track and distance on 17/11 and her rating gives her an edge on this field. ",1. Miss Icelandic,0,3,-1,-1,0.5
1/12/2023,Thoroughbred,VIC,Moonee Valley,Glenn Ingram,221906116,63363618,Back,TRUE,"BACK (WIN) #3 SO GLAMOROUS for 2 units

Impressive at the trials and on debut and drawn for a sweet run trailing a fast speed.",3. So Glamorous,0,2.94,-1,-1,0.52
1/12/2023,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,221906124,63363625,Lay,TRUE,"LAY (WIN) The Genius 

It's a terrible horse race, shocking.. however The Genius is too slow to be a $2.3 chance despite the lack of fast horses here, I simply must oppose at the price. ",2. The Genius,1,4.1,-1,3.1,-1
1/12/2023,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,221906164,63363638,Back,TRUE,"BACK: #1 Miss Icelandic (WIN) for 2 units 

Miss Icelandic doesn't drop in grade but has struck two BM64's that have been better quality this preparation that what she faces tonight. Her last start rating is the best of the race and the map looks the key positive for her. Anything $3+ is good assuming on-pace horses are advantaged. ",1. Miss Icelandic,0,3,-1,-1,0.5
1/12/2023,Thoroughbred,VIC,Moonee Valley,Wolfden Pro Picks,221906140,62685433,Back,FALSE,,1. Lady Tino,0,9.07,-1,-1,0.12
1/12/2023,Thoroughbred,SA,Mount Gambier,Lachlan Mosley,221906491,63362633,Back,TRUE,"BACK (WIN) #2 Love The Action for 2 units 

LOVE THE ACTION debuts here and looked really good at recent trials. The O'Leary/Tourneur combination is lethal down in the South East. Draws to do no work from gate 1.  Can kick start the career with a debut win. ",2. Love The Action,1,5.36,4.36,4.36,-1
1/12/2023,Thoroughbred,SA,Mount Gambier,Lachlan Mosley,221906509,26622919,Back,FALSE,"BACK (EACH WAY) #10 Spencer Gulf for 1 unit each

This is a shocking race but going to have an each-way spec on SPENCER GULF. He's the worst rated horse in the race but does have the ability to bob up at odds. Like the engagement of Dom Tourneur. Will get back in the run but can swoop late. ",10. Spencer Gulf,0,7.88,-1,-1,0.15
1/12/2023,Thoroughbred,SA,Mount Gambier,Lachlan Mosley,221906515,52841637,Back,FALSE,BACK (WIN) #8 Harry Hot Pants for 1 unit,8. Harry Hot Pants,0,3.81,-1,-1,0.36
1/12/2023,Thoroughbred,SA,Mount Gambier,Lachlan Mosley,221906515,17733497,Back,FALSE,BACK (WIN) #2 Sesar for 1 unit,2. Sesar,0,12.47,-1,-1,0.09
1/12/2023,Thoroughbred,SA,Mount Gambier,Lachlan Mosley,221906515,44735062,Back,FALSE,BACK (WIN) #6 Pick Me for 1 unit ,6. Pick Me,0,3.15,-1,-1,0.47
1/12/2023,Thoroughbred,NSW,Mudgee,Wolfden Pro Picks,221901480,63362676,Back,FALSE,,3. Rush Attack,1,3.58,2.58,2.58,-1
1/12/2023,Thoroughbred,NSW,Mudgee,Wolfden Pro Picks,221901495,52670060,Back,FALSE,,2. Tavi Time,1,1.76,0.76,0.76,-1
1/12/2023,Thoroughbred,NSW,Randwick,Linton Chataway,221904382,41920694,Back,TRUE,"BACK (WIN) #1 Irish Kisses for 1 unit (rated at $3.60)

This is the easiest race she has contested for some time and she has performed well previously on heavy tracks. If she can handle the slight rise in distance she will be hard to beat. ",1. Irish Kisses,0,5.02,-1,-1,0.25
1/12/2023,Thoroughbred,NSW,Randwick,Linton Chataway,221904390,62788858,Back,FALSE,"BACK (WIN) #3 Zouprince for 1 unit (rated at $3.80)

Produced a big closing figure first up and if he can repeat that performance he can win this. ",3. Zouprince,0,4.14,-1,-1,0.32
1/12/2023,Thoroughbred,NSW,Randwick,Linton Chataway,221904398,44590450,Back,FALSE,"BACK (WIN) #2 Cloudland for 1 unit (rated at $2.50)

 Cloudland has an excellent heavy track record 3:2-0-0 and if can replicate the last start performance can win this. 

",2. Cloudland,1,2.1,1.1,1.1,-1
1/12/2023,Thoroughbred,NSW,Randwick,Linton Chataway,221904406,63362723,Lay,TRUE,"LAY (WIN) #6 Venetian Blue for 0.5 units (rated at $7.00)

 Happy to risk this runner who although has nice heavy track form I feel will be better placed at a mile or further this prep. ",6. Venetian Blue,0,3.65,0.38,-1,0.38
1/12/2023,Thoroughbred,NSW,Randwick,Wolfden Pro Picks,221904374,63362717,Back,FALSE,,8. Zouphoria,1,2.18,1.18,1.18,-1
1/12/2023,Thoroughbred,QLD,Rockhampton,Linton Chataway,221906304,63363665,Lay,TRUE,"LAY: Race 5 | #7 Donmore Girl (WIN) to win 1 unit at less than $3.50 

#7 DONMORE GIRL was able to break through at the short quote in maiden grade last time. It looked a hollow win to the eye, and that was backed up by unflattering data. The trainer and jockey combo should ensure she stays firm in the market, but looks under the odds on what she's done so far. ",7. Donmore Girl,0,6.33,0.19,-1,0.19
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222002048,57689320,Back,FALSE,"BACK (WIN) #4 Storm Alert for 1 unit at $3.00+

Storm Alert has been racing in consistent order of late running in the 30.00s in three of his past five contests. He beat a majority of this field home last week and appears drawn superbly with two slow beginners outside him and Sunset Nightjar inside who is likely to provide him a nice cart into the first turn. Hard to hold out here.",4. Storm Alert,0,4.2,-1,-1,0.31
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222002048,61557950,Lay,TRUE,"LAY (WIN) #1 Lil Bit Warped to win 2 units at less than $5.00

Lil Bit Warped appears vulnerable from the low box. She raced against a similar field last week and jumped from box seven where she is more suited as she likes to use the track. This resulted in a three length defeat behind Storm Alert. She won't have the speed to hold out Sunset Nightjar and will look to run off on the first turn under pressure.",1. Lil Bit Warped,1,4.9,-1,3.9,-1
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222002058,57078391,Back,TRUE,"BACK (WIN) #2 West On Nugget for 2 units at $2.50+

West On Nugget has made a great start to his staying journey. In two runs, he has won defeating Sunset Louie who is one of his main dangers tonight and run second to Couch Surfer who has owned this track and trip for the past six to nine months. He has a serious turn of speed in the middle stages and can use it to his full advantage tonight. Should only be getting stronger and more furnished with every run under his belt.",2. West On Nugget,1,2.02,1.02,1.02,-1
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222002063,57689321,Lay,FALSE,"LAY (WIN) #8 King Tommy for 1 unit at less than $4.00

King Tommy is arguably the fastest chaser in WA at the moment; however, with this title he often runs at ridiculously short quotes considering his running style. He doesn't possess blinding box speed at the 500m and he appears likely to get found out here back to a two turn track from a wide box. Previously at Cannington from box eight he has shown he wants to crash down to the rails. I expect him to get himself into too much trouble again and flash home when it's all over. One for the thrillseekers.",8. King Tommy,1,2.53,-1,1.53,-1
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222029691,54901705,Back,FALSE,"BACK (WIN) #1 Saige Tenniele for 2 Units @ $2.50+

Group one winner Saige Tenniele finds the cherry in the second heat of the Anniversary Cup. Should be lining up in a Melbourne Cup final tonight after being a â€œmoral beatâ€ in last week's heats behind Make No Promise. Is a two-time winner from this box and will only need to position herself close enough on the first turn to take inside runs and prove hard to hold out.",1. Saige Tenniele,1,2.26,1.26,1.26,-1
2/12/2023,Greyhounds,WA,Cannington,Jaycin Campbell,222002088,61721257,Back,FALSE,"BACK (WIN) #1 Sunset Cobra for 2 Units @ $2.00+

Sunset Cobra will appreciate returning to Cannington after a failed stint at Mandurah. She has shown terrific box speed over track and trip in the past running low 6.40s to the first mark. Her personal best of 21.65 is slick. If she can replicate any of her best runs here she will be walking away with the first prize cheque.",1. Sunset Cobra,1,3.08,2.08,2.08,-1
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995891,58032793,Back,TRUE,"BACK (WIN) #2 Soda Frank for 3 units at $1.70+

Hoping to open Cup night with a bang with a max bet on Soda Frank. He ticks a ton of boxes here. This is a weak field overall, he looks very well drawn close to the rails and he should go straight to the front and lead all the way. He was sensational here last week but just couldn't keep up with In The Hub who ran a brilliant 29.13 which was the best time run on the night. ",2. Soda Frank,1,1.46,0.46,0.46,-1
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995901,63436632,Back,FALSE,"BACK (WIN) #5 Groovebird for 0.5 units at $23.00+

Groovebird nearly fell off the mat in her semi final. It was a case of forgetting she ever went around but due to some trouble upfront she snuck into the final. She has some ability and again she could begin better than anticipated or find a lovely spot on the fence mid race and she will keep coming. ",5. Groovebird,0,34.45,-1,-1,0.03
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995901,63436628,Back,FALSE,"BACK (WIN) #1 I'm A Mustang for 0.5 units at $15.00+

The value may be with I'm A Mustang who has had a wide draw and a squeeze draw in the heat and semi final. With the inside draw being such an advantage at this venue, if there is any trouble he may get a great run through at the first turn.",1. Im A Mustang,1,6.97,5.97,5.97,-1
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995916,54867573,Lay,TRUE,"LAY (WIN) #6 Pearly Tears for 2 units at less than $5.50

Pearly Tears has been beating much weaker opponents in some very average staying races. Now she is up near the top tier of stayers the jury is out on if she's up to making the grade as a top line stayer. A full field and Box 6 are no help to her chances and seeing she is going to start favourite or very close to favourite I am keen to Lay. ",6. Pearly Tears,0,5.1,0.24,-1,0.24
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995921,48290670,Lay,FALSE,"LAY (WIN) #2 Fred Rose for 1.5 units at less than $6.00

Fred Rose doesn't have much interest in winning, he may look the winner at some stage but will most likely not want to go past whichever dog is in front of him. Last start he refused to go past Dundee Rebel late who is known for being very weak late in races so that tells me Fred Rose is playing around. There is a ton of depth to this race and I don't understand why Fred Rose is so short in the market. ",2. Fred Rose,0,5.09,0.24,-1,0.24
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995926,48339200,Lay,FALSE,"LAY (WIN) #1 Zoha Bale for 1 unit at less than $3.60

Taking a small set against Zoha Bale here. This is plenty of pace to his outside with Get Ready Dora and Untapped near certain to cross him early. Valpolicella is also like to settle in front of him. If Zoha Bale gets buried back he has developed a habit of wanting to hook around dogs rather than rail underneath them. If that eventuates he could lose valuable metreage and leave his run too late but the dog is a star so I'm not prepared to go too heavy in taking him on, so just a small Lay here. ",1. Zoha Bale,0,3.16,0.46,-1,0.46
2/12/2023,Greyhounds,VIC,Sandown Park,Michael Tye,221995936,53914446,Back,FALSE,"BACK (WIN) #4 Big Energy for 2 units at $1.85+

Big Energy $1.85 (my assessed price) - is the dog of the moment. He is in the zone, he reminds me of El Grand Senor who won the Melbourne Cup in 2010. He hit peak form at the perfect moment and went bang and bang in the heat and Final. His heat run of 4.97 18.41 28.91 was simply astonishing as it was wet conditions on the night. If he replicates that run he simply wins this. I would never use the word Moral in a Melbourne Cup, and he is no moral as he will need to clear Mac's Damage off the mat, but this is a weak Melboune Cup overall and he looks a great bet even in red figures. ",4. Big Energy,0,1.87,-1,-1,1.14
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908169,63364613,Back,FALSE,"BACK (EACH WAY) #11 Count The Sessions

From a speed map POV, Count The Sessions has to be a big hope of turning the tables on the short priced favourite.",11. Count The Sessions,0,9.87,-1,-1,0.11
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908190,43310590,Back,FALSE,BACK (EACH WAY) #5 Love Drunk Baby,5. Love Drunk Baby,0,12.95,-1,-1,0.08
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908197,38850192,Back,TRUE,"BACK (EACH WAY) #5 Allmymoney

Allmamoney looks suited in a race with a stack of unconvincing speed and conditions (SW's) which should suit backmarkers. Loved the trial and fresh run. Should be a healthy EW price throughout. Look for her late.",5. Allmamoney,0,11.9,-1,-1,0.09
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908197,41376381,Back,FALSE,"BACK (WIN) #7 He'sgotwings (save)

Saving He'sgotwings and possibly San Fabrizio, price pending.",7. Hesgotwings,0,12.03,-1,-1,0.09
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908198,38850192,Back,TRUE,"BACK (PLACE) #5 Allmymoney (BEST OF DAY) 

Allmamoney looks suited in a race with a stack of unconvincing speed and conditions (SW's) which should suit backmarkers. Loved the trial and fresh run. Should be a healthy EW price throughout. Look for her late.",5. Allmamoney,0,3.46,-1,-1,0.41
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908204,63364636,Back,TRUE,"BACK (E/W) #6 Brave Strike

Brave Strike has had a luckless career. She finally maps well in a race where a lot of these are coming down from their grand finals. Think she's the forgotten runner. ",6. Brave Strike,0,18.34,-1,-1,0.06
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908211,56528661,Back,FALSE,"BACK (WIN) #7 Duchess Of Gossip 

Really like Duchess Of Gossip ($2.45) with Rusty Dreams ($4) the only other runner I have under $13.  In an ideal world we back and save if prices allow.",7. Duchess Of Gossip,0,2.91,-1,-1,0.52
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908211,62841086,Back,FALSE,"BACK (WIN) #4 Rusty Dreams (save)

",4. Rusty Dreams,0,4.63,-1,-1,0.28
2/12/2023,Thoroughbred,WA,Ascot,Terry Leighton,221908225,40364081,Back,FALSE,"BACK (EACH WAY) #6 Can't Be Done

Can't Be Done looks mapped to give himself every chance of going back to back.",6. Cant Be Done,0,13.82,-1,-1,0.08
2/12/2023,Thoroughbred,WA,Ascot,The Lay Back Team,221908218,355505,Back,FALSE,BACK (WIN) Race 9 | #1 Overpass,1. Overpass,1,3.26,2.26,2.26,-1
2/12/2023,Thoroughbred,WA,Ascot,Wolfden Pro Picks,221908190,5104824,Back,FALSE,,2. Mungo Jerry,0,2.99,-1,-1,0.5
2/12/2023,Thoroughbred,WA,Ascot,Wolfden Pro Picks,221908211,56528661,Back,FALSE,,7. Duchess Of Gossip,0,2.91,-1,-1,0.52
2/12/2023,Thoroughbred,WA,Ascot,Wolfden Pro Picks,221908218,355505,Back,FALSE,,1. Overpass,1,3.26,2.26,2.26,-1
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906399,63363816,Lay,FALSE,LAY: #9 Voile ,9. Voile,0,6,0.2,-1,0.2
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906399,63363809,Back,FALSE,BACK: #2 Media World,2. Media World,0,10.94,-1,-1,0.1
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906407,54670938,Back,FALSE,BACK #3 Russian Dancer,3. Russian Dancer,0,5.19,-1,-1,0.24
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906415,63363820,Lay,FALSE,Lay Cadmus,11. Cadmus,0,6.84,0.17,-1,0.17
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906415,57047362,Back,FALSE,Back #12,12. Fire Glo Too,0,5.18,-1,-1,0.24
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906431,40041068,Back,FALSE,Back #1,1. Just Folk,1,3.34,2.34,2.34,-1
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906431,3433829,Lay,FALSE,Lay #6,6. Keats,0,4.93,0.25,-1,0.25
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906439,50484997,Back,FALSE,Back Vilana,2. Vilana,0,1.8,-1,-1,1.26
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906447,49514137,Back,FALSE,Back Arkansaw Kid,1. Arkansaw Kid,0,3.07,-1,-1,0.48
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906455,23910171,Lay,FALSE,Lay Vow and Declare,1. Vow And Declare,0,10.35,0.11,-1,0.11
2/12/2023,Thoroughbred,VIC,Caulfield,Bella Anderson,221906455,1373963,Back,FALSE,Back Duke De Sessa ,5. Bankers Choice,0,9.83,-1,-1,0.11
